Category,Name,Balance,Title,Info,Slug,Price,Status,Premium,PDF
Wells Fargo,Landesbank Baden-Wurttemberg,49738.21,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w288,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,34194.81,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w289,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,79260.96,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w290,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,30697.47,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w291,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,91675.34,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w292,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,12861.25,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w293,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,66090.82,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w294,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,25378.38,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w295,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,92901.58,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w296,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,40466.81,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w297,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,68351.28,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w298,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,84913.37,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w299,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,45844.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w300,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,32458.89,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w301,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,19876.49,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w302,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,39402.41,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w303,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,85100.31,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w304,460,TRUE,FALSE,static/cat.csv
Wells Fargo,Landesbank Baden-Wurttemberg,49346.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w305,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,58800.67,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w306,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,84496.27,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w307,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,28025.55,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w308,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,84876.61,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w309,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,80521.67,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w310,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,74774.51,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w311,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,79422.46,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w312,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,23354.89,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w313,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,26748.04,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w314,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,89260.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w315,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,58917,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w316,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,83907.18,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w317,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,68202.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w318,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,27484.39,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w319,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,25889.24,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w320,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,75327.14,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w321,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,25807.95,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w322,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,89685.1,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w323,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,39282.19,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w324,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,28912.18,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w325,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,29154.47,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w326,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,42452.4,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w327,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,13887.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w328,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,89921.59,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w329,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,23407.63,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w330,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,40768.85,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w331,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,72527.63,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w332,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,31537.1,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w333,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,51194.44,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w334,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,83516.13,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w335,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,80470.71,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w336,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,72399.69,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w337,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,76237.5,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w338,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,22796.61,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w339,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,35302.54,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w340,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,50929.82,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w341,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,82064.3,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w342,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,47631.17,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w343,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,21079.24,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w344,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,51393.15,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w345,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,69849.15,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w346,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,72891.03,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w347,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,82066.14,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w348,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,82017.07,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w349,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,72892.05,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w350,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,82228.49,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w351,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,92149.52,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w352,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,55076.53,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w353,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,21714.11,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w354,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,53984.46,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w355,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,46356.16,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w356,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,80980.18,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w357,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,36804.07,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w358,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,50496.4,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w359,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,53547.96,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w360,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,47340.61,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w361,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,31954.81,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w362,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,84316.35,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w363,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,19053.82,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w364,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,41725.99,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w365,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,54230.32,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w366,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,84559.72,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w367,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,20923.06,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w368,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,67750.41,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w369,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,37960.39,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w370,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,24316.7,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w371,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,77537.74,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w372,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,44679.65,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w373,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,75623.38,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w374,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,36026.96,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w375,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,90602.47,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w376,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,67374.08,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w377,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,83568.73,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w378,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,16841.36,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w379,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,66527.56,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w380,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,61696.3,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w381,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,31268.47,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w382,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,41934.23,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w383,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,51918.58,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w384,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,69242.32,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w385,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,46624.53,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w386,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,91514.03,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w387,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,29505.6,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w388,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,26074.45,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w389,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,86128.27,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w390,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,71276.67,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w391,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,90968.32,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w392,460,TRUE,FALSE,static/cat.csv
Wells Fargo,UniCredit Bank AG,35446.36,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w393,460,TRUE,FALSE,static/cat.csv
Wells Fargo,KFW,79132.27,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w394,460,TRUE,FALSE,static/cat.csv
Wells Fargo,KFW,86816.62,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w395,460,TRUE,FALSE,static/cat.csv
Wells Fargo,KFW,11818.21,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w396,460,TRUE,FALSE,static/cat.csv
Wells Fargo,KFW,73182.59,CHECKING ACCOUNT & SAVINGS ACCOUNT,(Online access)+(Account/Routine Number)+(Name And Address)+(Email access)+(Personal Questions),w397,460,TRUE,FALSE,static/cat.csv
